#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2008 11 19 22 20 305  8.6 999 99.0 9999
2008 11 19 22 30 311  8.2 999 99.0 9999
2008 11 19 22 40 317  8.6 999 99.0 9999
2008 11 19 22 50 321  8.9 303 11.9 2213
2008 11 19 23 00 316  8.0 999 99.0 9999
2008 11 19 23 10 314  8.8 999 99.0 9999
2008 11 19 23 20 314  8.8 999 99.0 9999
2008 11 19 23 30 312  8.9 999 99.0 9999
2008 11 19 23 40 317  8.5 999 99.0 9999
2008 11 19 23 50 319  8.7 307 12.3 2338
2008 11 20 00 00 322  8.3 999 99.0 9999
2008 11 20 00 10 323  9.1 999 99.0 9999
2008 11 20 00 20 305  9.3 999 99.0 9999
2008 11 20 00 30 314  7.8 999 99.0 9999
2008 11 20 00 40 312  7.8 999 99.0 9999
2008 11 20 00 50 314  8.3 321 12.0 0001
2008 11 20 01 00 319  8.3 999 99.0 9999
2008 11 20 01 10 313  8.1 999 99.0 9999
2008 11 20 01 20 308  8.3 999 99.0 9999
2008 11 20 01 30 318  8.3 999 99.0 9999
2008 11 20 01 40 325  8.2 999 99.0 9999
2008 11 20 01 50 323  8.6 310 11.6 0145
2008 11 20 02 00 324  7.7 999 99.0 9999
2008 11 20 02 10 323  7.9 999 99.0 9999
2008 11 20 02 20 321  7.9 999 99.0 9999
2008 11 20 02 30 328  7.6 999 99.0 9999
2008 11 20 02 40 323  7.5 999 99.0 9999
2008 11 20 02 50 329  7.3 337 10.7 0222
2008 11 20 03 00 316  7.5 999 99.0 9999
2008 11 20 03 10 316  6.8 999 99.0 9999
2008 11 20 03 20 314  6.6 999 99.0 9999
2008 11 20 03 30 319  6.7 999 99.0 9999
2008 11 20 03 40 318  6.6 999 99.0 9999
2008 11 20 03 50 325  6.6 330 10.7 0346
2008 11 20 04 00 322  6.2 999 99.0 9999
2008 11 20 04 10 327  5.4 999 99.0 9999
2008 11 20 04 20 321  6.1 999 99.0 9999
2008 11 20 04 30 320  5.4 999 99.0 9999
2008 11 20 04 40 315  5.5 999 99.0 9999
2008 11 20 04 50 306  6.1 312  8.8 0448
2008 11 20 05 00 303  5.9 999 99.0 9999
2008 11 20 05 10 310  6.0 999 99.0 9999
2008 11 20 05 20 320  6.3 999 99.0 9999
2008 11 20 05 30 314  6.2 999 99.0 9999
2008 11 20 05 40 316  7.1 999 99.0 9999
2008 11 20 05 50 314  7.0 310  9.8 0548
2008 11 20 06 00 304  6.6 999 99.0 9999
2008 11 20 06 10 291  5.8 999 99.0 9999
2008 11 20 06 20 299  5.1 999 99.0 9999
2008 11 20 06 30 295  5.7 999 99.0 9999
2008 11 20 06 40 291  5.9 999 99.0 9999
2008 11 20 06 50 302  5.5 315  9.2 0551
2008 11 20 07 00 298  6.2 999 99.0 9999
2008 11 20 07 10 301  6.1 999 99.0 9999
2008 11 20 07 20 310  6.3 999 99.0 9999
2008 11 20 07 30 310  6.0 999 99.0 9999
2008 11 20 07 40 305  6.5 999 99.0 9999
2008 11 20 07 50 300  6.8 294 10.2 0710
2008 11 20 08 00 305  7.5 999 99.0 9999
2008 11 20 08 10 311  6.2 999 99.0 9999
2008 11 20 08 20 297  6.0 999 99.0 9999
2008 11 20 08 30 302  7.0 999 99.0 9999
2008 11 20 08 40 297  6.1 999 99.0 9999
2008 11 20 08 50 302  6.6 309 10.0 0756
2008 11 20 09 00 302  5.4 999 99.0 9999
2008 11 20 09 10 303  5.4 999 99.0 9999
2008 11 20 09 20 299  5.5 999 99.0 9999
2008 11 20 09 30 289  6.0 999 99.0 9999
2008 11 20 09 40 284  5.7 999 99.0 9999
2008 11 20 09 50 279  4.2 305  8.9 0902
2008 11 20 10 00 276  5.0 999 99.0 9999
2008 11 20 10 10 283  4.4 999 99.0 9999
2008 11 20 10 20 303  5.0 999 99.0 9999
2008 11 20 10 30 310  5.3 999 99.0 9999
2008 11 20 10 40 299  4.3 999 99.0 9999
2008 11 20 10 50 273  4.1 311  7.8 1024
2008 11 20 11 00 284  4.3 999 99.0 9999
2008 11 20 11 10 298  3.3 999 99.0 9999
2008 11 20 11 20 280  4.2 999 99.0 9999
2008 11 20 11 30 280  3.7 999 99.0 9999
2008 11 20 11 40 280  3.3 999 99.0 9999
2008 11 20 11 50 276  3.7 264  7.2 1052
2008 11 20 12 00 290  3.8 999 99.0 9999
2008 11 20 12 10 275  4.5 999 99.0 9999
2008 11 20 12 20 273  4.4 999 99.0 9999
2008 11 20 12 30 279  3.8 999 99.0 9999
2008 11 20 12 40 285  4.0 999 99.0 9999
2008 11 20 12 50 283  3.2 262  6.8 1211
2008 11 20 13 00 295  2.8 999 99.0 9999
2008 11 20 13 10 298  3.7 999 99.0 9999
2008 11 20 13 20 297  4.1 999 99.0 9999
2008 11 20 13 30 274  3.6 999 99.0 9999
2008 11 20 13 40 294  3.8 999 99.0 9999
2008 11 20 13 50 282  3.9 310  6.2 1312
2008 11 20 14 00 271  3.8 999 99.0 9999
2008 11 20 14 10 277  3.8 999 99.0 9999
2008 11 20 14 20 265  3.7 999 99.0 9999
2008 11 20 14 30 275  3.4 999 99.0 9999
2008 11 20 14 40 279  4.0 999 99.0 9999
2008 11 20 14 50 284  4.1 290  6.2 1445
2008 11 20 15 00 271  4.0 999 99.0 9999
2008 11 20 15 10 272  4.2 999 99.0 9999
2008 11 20 15 20 281  4.5 999 99.0 9999
2008 11 20 15 30 256  4.7 999 99.0 9999
2008 11 20 15 40 265  4.8 999 99.0 9999
2008 11 20 15 50 269  4.6 248  7.0 1522
2008 11 20 16 00 272  4.2 999 99.0 9999
2008 11 20 16 10 280  5.2 999 99.0 9999
2008 11 20 16 20 272  4.8 999 99.0 9999
2008 11 20 16 30 283  4.5 999 99.0 9999
2008 11 20 16 40 282  4.7 999 99.0 9999
2008 11 20 16 50 262  3.9 269  7.4 1633
2008 11 20 17 00 275  3.7 999 99.0 9999
2008 11 20 17 10 286  4.1 999 99.0 9999
2008 11 20 17 20 286  5.4 999 99.0 9999
2008 11 20 17 30 280  4.1 999 99.0 9999
2008 11 20 17 40 287  5.4 999 99.0 9999
2008 11 20 17 50 292  5.6 279  8.7 1732
2008 11 20 18 00 276  5.4 999 99.0 9999
2008 11 20 18 10 283  7.2 999 99.0 9999
2008 11 20 18 20 284  7.4 999 99.0 9999
2008 11 20 18 30 292  8.5 999 99.0 9999
2008 11 20 18 40 280  7.9 999 99.0 9999
2008 11 20 18 50 278  8.4 283 11.6 1843
2008 11 20 19 00 279  8.3 999 99.0 9999
2008 11 20 19 10 273  7.8 999 99.0 9999
2008 11 20 19 20 276  8.0 999 99.0 9999
2008 11 20 19 30 279  8.2 999 99.0 9999
2008 11 20 19 40 274  7.9 999 99.0 9999
2008 11 20 19 50 280  8.7 268 11.7 1942
2008 11 20 20 00 273  9.2 999 99.0 9999
2008 11 20 20 10 274  9.2 999 99.0 9999
2008 11 20 20 20 276  9.7 999 99.0 9999
2008 11 20 20 30 285  9.5 999 99.0 9999
2008 11 20 20 40 282  9.3 999 99.0 9999
2008 11 20 20 50 286  9.0 277 12.9 1951
2008 11 20 21 00 283  9.0 999 99.0 9999
2008 11 20 21 10 286  8.8 999 99.0 9999
2008 11 20 21 20 277  9.3 999 99.0 9999
2008 11 20 21 30 284  8.5 999 99.0 9999
2008 11 20 21 40 286  9.0 999 99.0 9999
2008 11 20 21 50 286  9.1 282 12.7 2144
2008 11 20 22 00 291  8.6 999 99.0 9999
2008 11 20 22 10 279  9.5 999 99.0 9999
2008 11 20 22 20 285  9.6 999 99.0 9999
2008 11 20 22 30 285  9.7 999 99.0 9999
2008 11 20 22 40 292  9.9 999 99.0 9999
2008 11 20 22 50 296  9.9 297 13.5 2228
2008 11 20 23 00 289  9.7 999 99.0 9999
2008 11 20 23 10 295  9.0 999 99.0 9999
2008 11 20 23 20 297  8.0 999 99.0 9999
2008 11 20 23 30 297  9.2 999 99.0 9999
2008 11 20 23 40 289  8.7 999 99.0 9999
2008 11 20 23 50 292  8.9 290 12.7 2251
2008 11 21 00 00 288  9.1 999 99.0 9999
2008 11 21 00 10 293  8.7 999 99.0 9999
2008 11 21 00 20 297  8.6 999 99.0 9999
2008 11 21 00 30 301  7.9 999 99.0 9999
2008 11 21 00 40 304  8.2 999 99.0 9999
2008 11 21 00 50 301  7.7 294 12.4 2357
2008 11 21 01 00 304  7.9 999 99.0 9999
2008 11 21 01 10 317  8.2 999 99.0 9999
2008 11 21 01 20 309  7.9 999 99.0 9999
2008 11 21 01 30 312  7.2 999 99.0 9999
2008 11 21 01 40 314  7.5 999 99.0 9999
2008 11 21 01 50 310  7.8 315 10.7 0146
2008 11 21 02 00 313  7.6 999 99.0 9999
2008 11 21 02 10 305  7.3 999 99.0 9999
2008 11 21 02 20 302  7.6 999 99.0 9999
2008 11 21 02 30 308  7.6 999 99.0 9999
2008 11 21 02 40 304  7.7 999 99.0 9999
2008 11 21 02 50 304  7.4 302 10.9 0213
2008 11 21 03 00 310  7.4 999 99.0 9999
2008 11 21 03 10 300  7.3 999 99.0 9999
2008 11 21 03 20 307  7.3 999 99.0 9999
2008 11 21 03 30 303  7.0 999 99.0 9999
2008 11 21 03 40 299  7.0 999 99.0 9999
2008 11 21 03 50 295  6.7 302  9.6 0336
2008 11 21 04 00 307  7.0 999 99.0 9999
2008 11 21 04 10 306  7.0 999 99.0 9999
2008 11 21 04 20 300  7.0 999 99.0 9999
2008 11 21 04 30 311  6.4 999 99.0 9999
2008 11 21 04 40 304  6.3 999 99.0 9999
2008 11 21 04 50 301  7.4 310  9.6 0446
2008 11 21 05 00 307  6.9 999 99.0 9999
2008 11 21 05 10 311  6.9 999 99.0 9999
2008 11 21 05 20 317  6.6 999 99.0 9999
2008 11 21 05 30 326  6.6 999 99.0 9999
2008 11 21 05 40 324  5.9 999 99.0 9999
2008 11 21 05 50 315  6.1 316  9.2 0453
2008 11 21 06 00 326  6.3 999 99.0 9999
2008 11 21 06 10 340  6.1 999 99.0 9999
2008 11 21 06 20 326  5.7 999 99.0 9999
2008 11 21 06 30 323  5.7 999 99.0 9999
2008 11 21 06 40 332  5.7 999 99.0 9999
2008 11 21 06 50 334  5.1 329  8.6 0551
2008 11 21 07 00 334  5.4 999 99.0 9999
2008 11 21 07 10 334  5.2 999 99.0 9999
2008 11 21 07 20 338  4.7 999 99.0 9999
2008 11 21 07 30 341  5.2 999 99.0 9999
2008 11 21 07 40 352  5.4 999 99.0 9999
2008 11 21 07 50 341  5.5 335  8.1 0655
2008 11 21 08 00 337  5.3 999 99.0 9999
2008 11 21 08 10 348  5.4 999 99.0 9999
2008 11 21 08 20 348  6.3 999 99.0 9999
2008 11 21 08 30 345  5.8 999 99.0 9999
2008 11 21 08 40 346  5.0 999 99.0 9999
2008 11 21 08 50 346  4.6 353  8.2 0811
2008 11 21 09 00 352  4.7 999 99.0 9999
2008 11 21 09 10 352  5.2 999 99.0 9999
2008 11 21 09 20 358  4.9 999 99.0 9999
2008 11 21 09 30 354  4.8 999 99.0 9999
2008 11 21 09 40 353  4.8 999 99.0 9999
2008 11 21 09 50 356  4.6 357  6.9 0930
2008 11 21 10 00   5  5.0 999 99.0 9999
2008 11 21 10 10 352  5.6 999 99.0 9999
2008 11 21 10 20 358  5.4 999 99.0 9999
2008 11 21 10 30   2  5.2 999 99.0 9999
2008 11 21 10 40   7  5.3 999 99.0 9999
2008 11 21 10 50   1  5.9 360  7.5 1044
2008 11 21 11 00   4  6.5 999 99.0 9999
2008 11 21 11 10 360  6.7 999 99.0 9999
2008 11 21 11 20  10  6.6 999 99.0 9999
2008 11 21 11 30   6  5.9 999 99.0 9999
2008 11 21 11 40   8  5.8 999 99.0 9999
2008 11 21 11 50  18  5.6   1  8.7 1106
2008 11 21 12 00   8  5.2 999 99.0 9999
2008 11 21 12 10   7  4.9 999 99.0 9999
2008 11 21 12 20   7  4.9 999 99.0 9999
2008 11 21 12 30   7  4.9 999 99.0 9999
2008 11 21 12 40 354  5.8 999 99.0 9999
2008 11 21 12 50   3  5.5 354  8.2 1239
2008 11 21 13 00   6  5.6 999 99.0 9999
2008 11 21 13 10   6  4.9 999 99.0 9999
2008 11 21 13 20   4  5.4 999 99.0 9999
2008 11 21 13 30   6  5.1 999 99.0 9999
2008 11 21 13 40 353  5.2 999 99.0 9999
2008 11 21 13 50 358  4.8   2  7.6 1312
2008 11 21 14 00   6  4.2 999 99.0 9999
2008 11 21 14 10 353  4.6 999 99.0 9999
2008 11 21 14 20   3  4.6 999 99.0 9999
2008 11 21 14 30 350  4.7 999 99.0 9999
2008 11 21 14 40 341  5.5 999 99.0 9999
2008 11 21 14 50 343  5.9 329  7.5 1433
2008 11 21 15 00 341  6.1 999 99.0 9999
2008 11 21 15 10 342  6.9 999 99.0 9999
2008 11 21 15 20 348  6.8 999 99.0 9999
2008 11 21 15 30 349  8.0 999 99.0 9999
2008 11 21 15 40 336  8.0 999 99.0 9999
2008 11 21 15 50 342  6.9   1  9.8 1521
2008 11 21 16 00 336  6.4 999 99.0 9999
2008 11 21 16 10 338  6.5 999 99.0 9999
2008 11 21 16 20 350  6.6 999 99.0 9999
2008 11 21 16 30 341  6.8 999 99.0 9999
2008 11 21 16 40 345  6.6 999 99.0 9999
2008 11 21 16 50 353  6.9 346  9.5 1623
2008 11 21 17 00 347  7.3 999 99.0 9999
2008 11 21 17 10 345  7.4 999 99.0 9999
2008 11 21 17 20 346  6.9 999 99.0 9999
2008 11 21 17 30 343  7.9 999 99.0 9999
2008 11 21 17 40 346  7.8 999 99.0 9999
2008 11 21 17 50 340  7.2   1 10.6 1738
2008 11 21 18 00 339  7.4 999 99.0 9999
2008 11 21 18 10 337  7.2 999 99.0 9999
2008 11 21 18 20 355  6.7 999 99.0 9999
2008 11 21 18 30 350  7.7 999 99.0 9999
2008 11 21 18 40 351  7.6 999 99.0 9999
2008 11 21 18 50 342  8.5 360 11.1 1838
2008 11 21 19 00 353  8.5 999 99.0 9999
2008 11 21 19 10 355  7.7 999 99.0 9999
2008 11 21 19 20 348  9.1 999 99.0 9999
2008 11 21 19 30 346  8.6 999 99.0 9999
2008 11 21 19 40 347  8.8 999 99.0 9999
2008 11 21 19 50 350  8.6 348 12.3 1937
2008 11 21 20 00 347  7.8 999 99.0 9999
2008 11 21 20 10 351  8.4 999 99.0 9999
2008 11 21 20 20 350  7.6 999 99.0 9999
2008 11 21 20 30 355  7.2 999 99.0 9999
2008 11 21 20 40 348  6.8 999 99.0 9999
2008 11 21 20 50 344  6.3 360 11.7 2007
2008 11 21 21 00 357  6.4 999 99.0 9999
2008 11 21 21 10 357  6.4 999 99.0 9999
2008 11 21 21 20   9  6.5 999 99.0 9999
2008 11 21 21 30   5  6.0 999 99.0 9999
2008 11 21 21 40   3  5.5 999 99.0 9999
2008 11 21 21 50 345  7.5 360 11.1 2144
2008 11 21 22 00 350  8.4 999 99.0 9999
2008 11 21 22 10 339  8.8 999 99.0 9999
2008 11 21 22 20 343  9.3 999 99.0 9999
2008 11 21 22 30 340  9.4 999 99.0 9999
2008 11 21 22 40 331 10.0 999 99.0 9999
2008 11 21 22 50 327 10.0 328 13.8 2238
2008 11 21 23 00 331  9.9 999 99.0 9999
2008 11 21 23 10 320  9.7 999 99.0 9999
2008 11 21 23 20 319 10.0 999 99.0 9999
2008 11 21 23 30 327 10.7 999 99.0 9999
2008 11 21 23 40 329 10.5 999 99.0 9999
2008 11 21 23 50 337 11.2 324 14.2 2337
2008 11 22 00 00 336 11.4 999 99.0 9999
2008 11 22 00 10 324 10.9 999 99.0 9999
2008 11 22 00 20 328 11.2 999 99.0 9999
2008 11 22 00 30 321 11.3 999 99.0 9999
2008 11 22 00 40 322 11.2 999 99.0 9999
2008 11 22 00 50 317 12.0 313 15.6 0013
2008 11 22 01 00 328 11.7 999 99.0 9999
2008 11 22 01 10 328 12.5 999 99.0 9999
2008 11 22 01 20 324 11.9 999 99.0 9999
2008 11 22 01 30 312 12.3 999 99.0 9999
2008 11 22 01 40 317 13.0 999 99.0 9999
2008 11 22 01 50 320 12.3 321 16.0 0134
2008 11 22 02 00 321 12.3 999 99.0 9999
2008 11 22 02 10 330 11.9 999 99.0 9999
2008 11 22 02 20 315 12.3 999 99.0 9999
2008 11 22 02 30 312 13.7 999 99.0 9999
2008 11 22 02 40 313 13.2 999 99.0 9999
2008 11 22 02 50 318 12.7 312 17.1 0231
2008 11 22 03 00 320 11.9 999 99.0 9999
2008 11 22 03 10 309 13.5 999 99.0 9999
2008 11 22 03 20 308 12.6 999 99.0 9999
2008 11 22 03 30 308 14.3 999 99.0 9999
2008 11 22 03 40 308 13.3 999 99.0 9999
2008 11 22 03 50 300 13.1 309 17.2 0331
2008 11 22 04 00 313 12.9 999 99.0 9999
2008 11 22 04 10 312 12.9 999 99.0 9999
2008 11 22 04 20 314 12.4 999 99.0 9999
2008 11 22 04 30 310 12.7 999 99.0 9999
2008 11 22 04 40 311 13.2 999 99.0 9999
2008 11 22 04 50 310 13.6 309 16.8 0442
2008 11 22 05 00 312 13.5 999 99.0 9999
2008 11 22 05 10 311 13.0 999 99.0 9999
2008 11 22 05 20 309 13.0 999 99.0 9999
2008 11 22 05 30 305 12.8 999 99.0 9999
2008 11 22 05 40 301 12.7 999 99.0 9999
2008 11 22 05 50 301 12.5 307 16.7 0500
2008 11 22 06 00 303 12.7 999 99.0 9999
2008 11 22 06 10 302 12.8 999 99.0 9999
2008 11 22 06 20 305 12.8 999 99.0 9999
2008 11 22 06 30 305 13.3 999 99.0 9999
2008 11 22 06 40 307 12.5 999 99.0 9999
2008 11 22 06 50 301 13.2 292 17.2 0647
2008 11 22 07 00 304 12.8 999 99.0 9999
2008 11 22 07 10 306 12.6 999 99.0 9999
2008 11 22 07 20 306 13.5 999 99.0 9999
2008 11 22 07 30 310 13.6 999 99.0 9999
2008 11 22 07 40 307 13.4 999 99.0 9999
2008 11 22 07 50 306 13.3 310 17.0 0723
2008 11 22 08 00 313 13.1 999 99.0 9999
2008 11 22 08 10 303 13.4 999 99.0 9999
2008 11 22 08 20 304 13.2 999 99.0 9999
2008 11 22 08 30 299 12.8 999 99.0 9999
2008 11 22 08 40 303 12.7 999 99.0 9999
2008 11 22 08 50 297 12.7 296 18.1 0801
2008 11 22 09 00 300 12.9 999 99.0 9999
2008 11 22 09 10 303 12.1 999 99.0 9999
2008 11 22 09 20 300 13.2 999 99.0 9999
2008 11 22 09 30 301 13.0 999 99.0 9999
2008 11 22 09 40 301 13.0 999 99.0 9999
2008 11 22 09 50 305 12.7 305 16.8 0922
2008 11 22 10 00 307 12.1 999 99.0 9999
2008 11 22 10 10 302 13.3 999 99.0 9999
2008 11 22 10 20 304 13.5 999 99.0 9999
2008 11 22 10 30 306 13.4 999 99.0 9999
2008 11 22 10 40 304 13.3 999 99.0 9999
2008 11 22 10 50 308 13.9 298 18.0 1049
2008 11 22 11 00 313 14.6 999 99.0 9999
2008 11 22 11 10 312 14.8 999 99.0 9999
2008 11 22 11 20 305 13.6 999 99.0 9999
2008 11 22 11 30 309 14.6 999 99.0 9999
2008 11 22 11 40 310 14.3 999 99.0 9999
2008 11 22 11 50 312 13.8 325 19.9 1143
2008 11 22 12 00 309 13.5 999 99.0 9999
2008 11 22 12 10 313 12.7 999 99.0 9999
2008 11 22 12 20 314 12.1 999 99.0 9999
2008 11 22 12 30 307 12.1 999 99.0 9999
2008 11 22 12 40 304 11.9 999 99.0 9999
2008 11 22 12 50 306 11.9 300 18.0 1152
2008 11 22 13 00 314 12.0 999 99.0 9999
2008 11 22 13 10 310 11.6 999 99.0 9999
2008 11 22 13 20 298 12.2 999 99.0 9999
2008 11 22 13 30 300 12.2 999 99.0 9999
2008 11 22 13 40 309 12.1 999 99.0 9999
2008 11 22 13 50 312 12.0 306 16.5 1318
2008 11 22 14 00 311 11.3 999 99.0 9999
2008 11 22 14 10 308 10.6 999 99.0 9999
2008 11 22 14 20 306 11.1 999 99.0 9999
2008 11 22 14 30 308 12.2 999 99.0 9999
2008 11 22 14 40 300 11.5 999 99.0 9999
2008 11 22 14 50 306 11.9 314 15.9 1427
2008 11 22 15 00 308 12.0 999 99.0 9999
2008 11 22 15 10 306 11.8 999 99.0 9999
2008 11 22 15 20 308 12.5 999 99.0 9999
2008 11 22 15 30 304 12.4 999 99.0 9999
2008 11 22 15 40 303 11.8 999 99.0 9999
2008 11 22 15 50 313 12.0 307 17.2 1453
2008 11 22 16 00 307 11.0 999 99.0 9999
2008 11 22 16 10 313 10.6 999 99.0 9999
2008 11 22 16 20 299 11.2 999 99.0 9999
2008 11 22 16 30 313 10.7 999 99.0 9999
2008 11 22 16 40 305 10.8 999 99.0 9999
2008 11 22 16 50 294 10.8 301 16.2 1553
2008 11 22 17 00 295 10.8 999 99.0 9999
2008 11 22 17 10 293 11.2 999 99.0 9999
2008 11 22 17 20 290 11.3 999 99.0 9999
2008 11 22 17 30 288 12.3 999 99.0 9999
2008 11 22 17 40 292 11.8 999 99.0 9999
2008 11 22 17 50 295 12.7 300 16.3 1657
2008 11 22 18 00 291 12.2 999 99.0 9999
2008 11 22 18 10 290 11.9 999 99.0 9999
2008 11 22 18 20 295 12.6 999 99.0 9999
2008 11 22 18 30 293 12.6 999 99.0 9999
2008 11 22 18 40 307 12.7 999 99.0 9999
2008 11 22 18 50 299 12.0 294 17.4 1814
2008 11 22 19 00 309 12.4 999 99.0 9999
2008 11 22 19 10 302 12.7 999 99.0 9999
2008 11 22 19 20 300 12.9 999 99.0 9999
2008 11 22 19 30 302 12.8 999 99.0 9999
2008 11 22 19 40 300 12.9 999 99.0 9999
2008 11 22 19 50 298 12.8 304 18.5 1916
2008 11 22 20 00 295 13.4 999 99.0 9999
2008 11 22 20 10 306 13.0 999 99.0 9999
2008 11 22 20 20 312 12.8 999 99.0 9999
2008 11 22 20 30 310 13.2 999 99.0 9999
2008 11 22 20 40 306 12.3 999 99.0 9999
2008 11 22 20 50 295 12.6 297 17.2 1952
2008 11 22 21 00 296 12.2 999 99.0 9999
2008 11 22 21 10 301 11.8 999 99.0 9999
2008 11 22 21 20 294 13.2 999 99.0 9999
2008 11 22 21 30 302 12.6 999 99.0 9999
2008 11 22 21 40 299 13.1 999 99.0 9999
2008 11 22 21 50 302 13.3 294 16.9 2116
2008 11 22 22 00 299 12.6 999 99.0 9999
2008 11 22 22 10 303 11.9 999 99.0 9999
2008 11 22 22 20 299 11.7 999 99.0 9999
2008 11 22 22 30 304 11.4 999 99.0 9999
2008 11 22 22 40 303 11.6 999 99.0 9999
2008 11 22 22 50 304 11.6 293 16.0 2151
2008 11 22 23 00 299 12.0 999 99.0 9999
2008 11 22 23 10 296 12.5 999 99.0 9999
2008 11 22 23 20 305 12.7 999 99.0 9999
2008 11 22 23 30 305 12.2 999 99.0 9999
2008 11 22 23 40 299 13.0 999 99.0 9999
2008 11 22 23 50 304 13.6 315 18.3 2346
2008 11 23 00 00 301 14.0 999 99.0 9999
2008 11 23 00 10 297 14.2 999 99.0 9999
2008 11 23 00 20 297 12.8 999 99.0 9999
2008 11 23 00 30 304 13.4 999 99.0 9999
2008 11 23 00 40 300 12.2 999 99.0 9999
2008 11 23 00 50 302 11.8 299 17.6 0003
2008 11 23 01 00 303 12.1 999 99.0 9999
2008 11 23 01 10 304 13.1 999 99.0 9999
2008 11 23 01 20 304 12.0 999 99.0 9999
2008 11 23 01 30 302 12.8 999 99.0 9999
2008 11 23 01 40 299 12.9 999 99.0 9999
2008 11 23 01 50 295 12.2 289 16.6 0132
2008 11 23 02 00 299 11.5 999 99.0 9999
2008 11 23 02 10 300 11.6 999 99.0 9999
2008 11 23 02 20 305 11.7 999 99.0 9999
2008 11 23 02 30 310 12.5 999 99.0 9999
2008 11 23 02 40 301 12.2 999 99.0 9999
2008 11 23 02 50 298 11.9 302 16.4 0238
2008 11 23 03 00 309 11.9 999 99.0 9999
2008 11 23 03 10 303 12.5 999 99.0 9999
2008 11 23 03 20 303 12.5 999 99.0 9999
2008 11 23 03 30 298 12.8 999 99.0 9999
2008 11 23 03 40 304 12.5 999 99.0 9999
2008 11 23 03 50 302 12.8 305 16.2 0343
2008 11 23 04 00 297 12.3 999 99.0 9999
2008 11 23 04 10 301 12.0 999 99.0 9999
2008 11 23 04 20 297 12.2 999 99.0 9999
2008 11 23 04 30 296 12.3 999 99.0 9999
2008 11 23 04 40 301 12.3 999 99.0 9999
2008 11 23 04 50 298 12.4 295 17.2 0422
2008 11 23 05 00 295 12.6 999 99.0 9999
2008 11 23 05 10 298 12.3 999 99.0 9999
2008 11 23 05 20 306 11.8 999 99.0 9999
2008 11 23 05 30 305 12.0 999 99.0 9999
2008 11 23 05 40 307 11.8 999 99.0 9999
2008 11 23 05 50 302 12.0 301 16.8 0517
2008 11 23 06 00 305 10.8 999 99.0 9999
2008 11 23 06 10 301 10.8 999 99.0 9999
2008 11 23 06 20 301 10.8 999 99.0 9999
2008 11 23 06 30 304 10.9 999 99.0 9999
2008 11 23 06 40 301 10.6 999 99.0 9999
2008 11 23 06 50 303 10.6 294 15.0 0625
2008 11 23 07 00 305 10.2 999 99.0 9999
2008 11 23 07 10 303 10.5 999 99.0 9999
2008 11 23 07 20 305 10.5 999 99.0 9999
2008 11 23 07 30 301 10.5 999 99.0 9999
2008 11 23 07 40 302 10.2 999 99.0 9999
2008 11 23 07 50 303 10.1 294 14.1 0706
2008 11 23 08 00 301 10.1 999 99.0 9999
2008 11 23 08 10 307 10.0 999 99.0 9999
2008 11 23 08 20 297 10.4 999 99.0 9999
2008 11 23 08 30 303  9.9 999 99.0 9999
2008 11 23 08 40 297 10.2 999 99.0 9999
2008 11 23 08 50 297 10.0 310 13.8 0814
2008 11 23 09 00 298 10.4 999 99.0 9999
2008 11 23 09 10 300 10.6 999 99.0 9999
2008 11 23 09 20 298 10.1 999 99.0 9999
2008 11 23 09 30 299 10.7 999 99.0 9999
2008 11 23 09 40 297 10.2 999 99.0 9999
2008 11 23 09 50 301 10.0 297 17.2 0927
2008 11 23 10 00 296 10.1 999 99.0 9999
2008 11 23 10 10 302 10.2 999 99.0 9999
2008 11 23 10 20 300 10.3 999 99.0 9999
2008 11 23 10 30 299  9.7 999 99.0 9999
2008 11 23 10 40 296  9.7 999 99.0 9999
2008 11 23 10 50 297  9.7 297 12.5 0950
2008 11 23 11 00 297 10.1 999 99.0 9999
2008 11 23 11 10 302  9.7 999 99.0 9999
2008 11 23 11 20 299  9.4 999 99.0 9999
2008 11 23 11 30 297  9.4 999 99.0 9999
2008 11 23 11 40 298  9.5 999 99.0 9999
2008 11 23 11 50 294  9.5 313 14.0 1117
2008 11 23 12 00 301  9.2 999 99.0 9999
2008 11 23 12 10 297  9.7 999 99.0 9999
2008 11 23 12 20 298  9.1 999 99.0 9999
2008 11 23 12 30 296  8.8 999 99.0 9999
2008 11 23 12 40 296  8.7 999 99.0 9999
2008 11 23 12 50 295  9.3 297 12.5 1203
2008 11 23 13 00 295  8.9 999 99.0 9999
2008 11 23 13 10 297  8.6 999 99.0 9999
2008 11 23 13 20 295  8.8 999 99.0 9999
2008 11 23 13 30 298  8.7 999 99.0 9999
2008 11 23 13 40 293  8.2 999 99.0 9999
2008 11 23 13 50 286  8.2 301 11.8 1312
2008 11 23 14 00 284  7.4 999 99.0 9999
2008 11 23 14 10 284  7.5 999 99.0 9999
2008 11 23 14 20 280  7.4 999 99.0 9999
2008 11 23 14 30 283  7.1 999 99.0 9999
2008 11 23 14 40 283  7.0 999 99.0 9999
2008 11 23 14 50 288  6.6 277 10.2 1420
2008 11 23 15 00 290  6.7 999 99.0 9999
2008 11 23 15 10 293  7.3 999 99.0 9999
2008 11 23 15 20 285  6.6 999 99.0 9999
2008 11 23 15 30 279  6.2 999 99.0 9999
